Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Omni Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Creative Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Crafter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Painting Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Power Monitor (decoration block)
appliedenergistics2:facade:0, Cable Facade - SAG Mill (decoration block)
appliedenergistics2:facade:0, Cable Facade - Slice'N'Splice (decoration block)
appliedenergistics2:facade:0, Cable Facade - Stirling Generator (decoration block)
appliedenergistics2:facade:0, Cable Facade - Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Pressurized Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Travel Anchor (decoration block)
appliedenergistics2:facade:0, Cable Facade - Vacuum Chest (decoration block)
appliedenergistics2:facade:0, Cable Facade - Wireless Charger (decoration block)
appliedenergistics2:facade:0, Cable Facade - XP Vacuum (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Stirling Generator (decoration block)
appliedenergistics2:facade:0, Cable Facade - Wired Charger (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Sagmill (decoration block)
appliedenergistics2:facade:0, Cable Facade - Industrial Insulation
appliedenergistics2:facade:0, Cable Facade - Confusion Charge
appliedenergistics2:facade:0, Cable Facade - Concussion Charge
appliedenergistics2:facade:0, Cable Facade - Ender Charge
appliedenergistics2:facade:0, Cable Facade - Crude Steel Block
appliedenergistics2:facade:0, Cable Facade - Wireless Charging Antenna Extension
appliedenergistics2:facade:0, Cable Facade - Grout
appliedenergistics2:facade:0, Cable Facade - Green Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Graveyard Soil
appliedenergistics2:facade:0, Cable Facade - Consecrated Soil
appliedenergistics2:facade:0, Cable Facade - Slimy Magma Mud
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Bloodblock
appliedenergistics2:facade:0, Cable Facade - Congealed Slime Block
appliedenergistics2:facade:0, Cable Facade - Cobalt Ore
appliedenergistics2:facade:0, Cable Facade - Ardite Ore
appliedenergistics2:facade:0, Cable Facade - Lavawood
appliedenergistics2:facade:0, Cable Facade - Firewood
appliedenergistics2:facade:0, Cable Facade - Mud Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Cobalt
appliedenergistics2:facade:0, Cable Facade - Block of Ardite
appliedenergistics2:facade:0, Cable Facade - Block of Manyullyn
appliedenergistics2:facade:0, Cable Facade - Block of Knightslime
appliedenergistics2:facade:0, Cable Facade - Block of Pigiron
appliedenergistics2:facade:0, Cable Facade - Silky Block of Jewel
appliedenergistics2:facade:0, Cable Facade - Green Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Green Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Grass
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Slimy Leaves
appliedenergistics2:facade:0, Cable Facade - Dried Clay
appliedenergistics2:facade:0, Cable Facade - Dried Bricks
appliedenergistics2:facade:0, Cable Facade - Smooth Brownstone
appliedenergistics2:facade:0, Cable Facade - Rough Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone Paver
appliedenergistics2:facade:0, Cable Facade - Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Fancy Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Square Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Road
appliedenergistics2:facade:0, Cable Facade - Brownstone Creeperface
appliedenergistics2:facade:0, Cable Facade - Triangle Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Tiles
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Blood Slime Block
appliedenergistics2:facade:0, Cable Facade - Slime Block
appliedenergistics2:facade:0, Cable Facade - Polished Sandstone
appliedenergistics2:facade:0, Cable Facade - Polished Stone
appliedenergistics2:facade:0, Cable Facade - White Stained Planks
appliedenergistics2:facade:0, Cable Facade - Terracotta Shingles
appliedenergistics2:facade:0, Cable Facade - White Terracotta Shingles
appliedenergistics2:facade:0, Cable Facade - Oak Bark
appliedenergistics2:facade:0, Cable Facade - Sturdy Stone
appliedenergistics2:facade:0, Cable Facade - Iron Plate
appliedenergistics2:facade:0, Cable Facade - Sandy Bricks
appliedenergistics2:facade:0, Cable Facade - Thatch
appliedenergistics2:facade:0, Cable Facade - Charred Nether Brick
appliedenergistics2:facade:0, Cable Facade - Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Midori Block
appliedenergistics2:facade:0, Cable Facade - Midori Pillar
appliedenergistics2:facade:0, Cable Facade - Magma Bricks
appliedenergistics2:facade:0, Cable Facade - Vertical Oak Wood Planks
appliedenergistics2:facade:0, Cable Facade - Vertical White Stained Planks
appliedenergistics2:facade:0, Cable Facade - Duskbound Block
appliedenergistics2:facade:0, Cable Facade - Duskbound Lantern
appliedenergistics2:facade:0, Cable Facade - Granite Pavement
appliedenergistics2:facade:0, Cable Facade - Sugar Cane Block
appliedenergistics2:facade:0, Cable Facade - Snow Bricks
appliedenergistics2:facade:0, Cable Facade - Carved Oak Wood
appliedenergistics2:facade:0, Cable Facade - Soul Sandstone
appliedenergistics2:facade:0, Cable Facade - Turf Block
appliedenergistics2:facade:0, Cable Facade - Netherwrought Stone
appliedenergistics2:facade:0, Cable Facade - White Quilted Wool
appliedenergistics2:facade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:facade:0, Cable Facade - Lit Redstone Lamp
appliedenergistics2:facade:0, Cable Facade - Blaze Lantern
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Sugar Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Gravisand
appliedenergistics2:facade:0, Cable Facade - Swamp Oak Leaves
appliedenergistics2:facade:0, Cable Facade - White Cave Crystal
appliedenergistics2:facade:0, Cable Facade - Ender Biotite Ore
appliedenergistics2:facade:0, Cable Facade - Block of Biotite
appliedenergistics2:facade:0, Cable Facade - Chiseled Biotite Block
appliedenergistics2:facade:0, Cable Facade - Pillar Biotite Block
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Limestone
appliedenergistics2:facade:0, Cable Facade - Jasper
appliedenergistics2:facade:0, Cable Facade - Slate
appliedenergistics2:facade:0, Cable Facade - Brimstone
appliedenergistics2:facade:0, Cable Facade - Brimstone Bricks
appliedenergistics2:facade:0, Cable Facade - Elder Prismarine
appliedenergistics2:facade:0, Cable Facade - Elder Sea Lantern
appliedenergistics2:facade:0, Cable Facade - Glowcelium
appliedenergistics2:facade:0, Cable Facade - Glowshroom
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Block of Antimony
appliedenergistics2:facade:0, Cable Facade - Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Block of Bismuth
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Zinc Ore
appliedenergistics2:facade:0, Cable Facade - Block of Zinc
appliedenergistics2:facade:0, Cable Facade - Block of Brass
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Cupronickel
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Invar
appliedenergistics2:facade:0, Cable Facade - Block of Pewter
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Adamantine Ore
appliedenergistics2:facade:0, Cable Facade - Block of Adamantine
appliedenergistics2:facade:0, Cable Facade - Cold-Iron Ore
appliedenergistics2:facade:0, Cable Facade - Block of Cold-Iron
appliedenergistics2:facade:0, Cable Facade - Platinum Ore
appliedenergistics2:facade:0, Cable Facade - Block of Platinum
appliedenergistics2:facade:0, Cable Facade - Star-Steel Ore
appliedenergistics2:facade:0, Cable Facade - Block of Star-Steel
appliedenergistics2:facade:0, Cable Facade - Block of Aquarium
appliedenergistics2:facade:0, Cable Facade - Block of Mithril
appliedenergistics2:facade:0, Cable Facade - Mercury Ore
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Beryllium
appliedenergistics2:facade:0, Cable Facade - Boron Ore
appliedenergistics2:facade:0, Cable Facade - Block of Boron
appliedenergistics2:facade:0, Cable Facade - Chromium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Chromium
appliedenergistics2:facade:0, Cable Facade - Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Magnesium
appliedenergistics2:facade:0, Cable Facade - Manganese Ore
appliedenergistics2:facade:0, Cable Facade - Block of Manganese
appliedenergistics2:facade:0, Cable Facade - Osmium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Osmium
appliedenergistics2:facade:0, Cable Facade - Rutile Ore
appliedenergistics2:facade:0, Cable Facade - Block of Rutile
appliedenergistics2:facade:0, Cable Facade - Tantalum Ore
appliedenergistics2:facade:0, Cable Facade - Block of Tantalum
appliedenergistics2:facade:0, Cable Facade - Thorium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Thorium
appliedenergistics2:facade:0, Cable Facade - Tungsten Ore
appliedenergistics2:facade:0, Cable Facade - Block of Tungsten
appliedenergistics2:facade:0, Cable Facade - Zirconium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Zirconium
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum Brass
appliedenergistics2:facade:0, Cable Facade - Block of Galvanized Steel
appliedenergistics2:facade:0, Cable Facade - Block of Nichrome
appliedenergistics2:facade:0, Cable Facade - Block of Stainless Steel
appliedenergistics2:facade:0, Cable Facade - Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Cadmium
appliedenergistics2:facade:0, Cable Facade - Iridium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Iridium
appliedenergistics2:facade:0, Cable Facade - Plutonium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Titanium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Titanium
appliedenergistics2:facade:0, Cable Facade - End Iron Ore
appliedenergistics2:facade:0, Cable Facade - End Gold Ore
appliedenergistics2:facade:0, Cable Facade - End Diamond Ore
appliedenergistics2:facade:0, Cable Facade - End Coal Ore
appliedenergistics2:facade:0, Cable Facade - End Emerald Ore
appliedenergistics2:facade:0, Cable Facade - End Lapis Ore
appliedenergistics2:facade:0, Cable Facade - End Redstone Ore
appliedenergistics2:facade:0, Cable Facade - End Antimony Ore
appliedenergistics2:facade:0, Cable Facade - End Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - End Copper Ore
appliedenergistics2:facade:0, Cable Facade - End Lead Ore
appliedenergistics2:facade:0, Cable Facade - End Nickel Ore
appliedenergistics2:facade:0, Cable Facade - End Silver Ore
appliedenergistics2:facade:0, Cable Facade - End Tin Ore
appliedenergistics2:facade:0, Cable Facade - End Zinc Ore
appliedenergistics2:facade:0, Cable Facade - End Platinum Ore
appliedenergistics2:facade:0, Cable Facade - End Mercury Ore
appliedenergistics2:facade:0, Cable Facade - End Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - End Chromium Ore
appliedenergistics2:facade:0, Cable Facade - End Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - End Manganese Ore
appliedenergistics2:facade:0, Cable Facade - End Osmium Ore
appliedenergistics2:facade:0, Cable Facade - End Rutile Ore
appliedenergistics2:facade:0, Cable Facade - End Tantalum Ore
appliedenergistics2:facade:0, Cable Facade - End Tungsten Ore
appliedenergistics2:facade:0, Cable Facade - End Zirconium Ore
appliedenergistics2:facade:0, Cable Facade - End Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - End Iridium Ore
appliedenergistics2:facade:0, Cable Facade - End Plutonium Ore
appliedenergistics2:facade:0, Cable Facade - End Uranium Ore
appliedenergistics2:facade:0, Cable Facade - End Titanium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Iron Ore
appliedenergistics2:facade:0, Cable Facade - Nether Gold Ore
appliedenergistics2:facade:0, Cable Facade - Nether Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Nether Coal Ore
appliedenergistics2:facade:0, Cable Facade - Nether Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Nether Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Nether Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Nether Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Nether Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Nether Copper Ore
appliedenergistics2:facade:0, Cable Facade - Nether Lead Ore
appliedenergistics2:facade:0, Cable Facade - Nether Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Nether Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nether Tin Ore
appliedenergistics2:facade:0, Cable Facade - Nether Zinc Ore
appliedenergistics2:facade:0, Cable Facade - Nether Platinum Ore
appliedenergistics2:facade:0, Cable Facade - Nether Mercury Ore
appliedenergistics2:facade:0, Cable Facade - Nether Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Nether Chromium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Manganese Ore
appliedenergistics2:facade:0, Cable Facade - Nether Osmium Ore
